[run number],initial-people,average-coupling-tendency,average-commitment,average-condom-use,average-test-frequency,[step],count turtles,count turtles with [not infected?],count turtles with [known?],count turtles with [infected?] - count turtles with [known?]
3776,500,5,155,2,0.4,1000,500,473,27,0
3809,500,5,155,5,0.4,1000,500,473,27,0
3810,500,5,155,5,0.6,1000,500,473,27,0
3820,500,5,155,6,0.4,1000,500,473,27,0
3831,500,5,155,7,0.4,1000,500,473,27,0
3875,500,5,160,0,0.4,1000,500,473,27,0
4006,500,5,165,1,0.2,1000,500,473,27,0
4017,500,5,165,2,0.2,1000,500,473,27,0
4051,500,5,165,5,0.4,1000,500,473,27,0
4062,500,5,165,6,0.4,1000,500,473,27,0
4139,500,5,170,2,0.4,1000,500,473,27,0
4270,500,5,175,3,0.2,1000,500,473,27,0
4304,500,5,175,6,0.4,1000,500,473,27,0
4336,500,5,175,9,0.2,1000,500,473,27,0
4360,500,5,180,0,0.6,1000,500,473,27,0
4402,500,5,180,4,0.2,1000,500,473,27,0
4446,500,5,180,8,0.2,1000,500,473,27,0
4479,500,5,185,0,0.2,1000,500,473,27,0
4490,500,5,185,1,0.2,1000,500,473,27,0
4512,500,5,185,3,0.2,1000,500,473,27,0
4556,500,5,185,7,0.2,1000,500,473,27,0
4657,500,5,190,5,0.6,1000,500,473,27,0
4666,500,5,190,6,0.2,1000,500,473,27,0
4733,500,5,195,1,0.4,1000,500,473,27,0
4754,500,5,195,3,0.2,1000,500,473,27,0
4853,500,5,200,1,0.2,1000,500,473,27,0
4875,500,5,200,3,0.2,1000,500,473,27,0
4920,500,5,200,7,0.4,1000,500,473,27,0
83,500,5,0,7,1,1000,500,474,26,0
385,500,5,15,1,2,1000,500,474,26,0
426,500,5,15,5,1.4,1000,500,474,26,0
516,500,5,20,2,1.8,1000,500,474,26,0
528,500,5,20,3,2,1000,500,474,26,0
537,500,5,20,4,1.6,1000,500,474,26,0
581,500,5,20,8,1.6,1000,500,474,26,0
634,500,5,25,2,1.2,1000,500,474,26,0
647,500,5,25,3,1.6,1000,500,474,26,0
658,500,5,25,4,1.6,1000,500,474,26,0
735,500,5,30,0,1.6,1000,500,474,26,0
747,500,5,30,1,1.8,1000,500,474,26,0
822,500,5,30,8,1.4,1000,500,474,26,0
833,500,5,30,9,1.4,1000,500,474,26,0
843,500,5,30,10,1.2,1000,500,474,26,0
865,500,5,35,1,1.2,1000,500,474,26,0
866,500,5,35,1,1.4,1000,500,474,26,0
867,500,5,35,1,1.6,1000,500,474,26,0
901,500,5,35,4,1.8,1000,500,474,26,0
911,500,5,35,5,1.6,1000,500,474,26,0
913,500,5,35,5,2,1000,500,474,26,0
932,500,5,35,7,1.4,1000,500,474,26,0
959,500,5,35,10,0.2,1000,500,474,26,0
999,500,5,40,2,1.6,1000,500,474,26,0
1029,500,5,40,5,1,1000,500,474,26,0
1077,500,5,40,9,1.8,1000,500,474,26,0
1120,500,5,45,2,1.6,1000,500,474,26,0
1129,500,5,45,3,1.2,1000,500,474,26,0
1150,500,5,45,5,1,1000,500,474,26,0
1151,500,5,45,5,1.2,1000,500,474,26,0
1163,500,5,45,6,1.4,1000,500,474,26,0
1186,500,5,45,8,1.6,1000,500,474,26,0
1220,500,5,50,0,1.8,1000,500,474,26,0
1221,500,5,50,0,2,1000,500,474,26,0
1337,500,5,55,0,1,1000,500,474,26,0
1348,500,5,55,1,1,1000,500,474,26,0
1402,500,5,55,6,0.8,1000,500,474,26,0
1413,500,5,55,7,0.8,1000,500,474,26,0
1490,500,5,60,3,0.8,1000,500,474,26,0
1601,500,5,65,2,1,1000,500,474,26,0
1666,500,5,65,8,0.8,1000,500,474,26,0
1732,500,5,70,3,0.8,1000,500,474,26,0
1754,500,5,70,5,0.8,1000,500,474,26,0
1831,500,5,75,1,0.8,1000,500,474,26,0
1832,500,5,75,1,1,1000,500,474,26,0
1879,500,5,75,5,1.6,1000,500,474,26,0
1884,500,5,75,6,0.4,1000,500,474,26,0
1885,500,5,75,6,0.6,1000,500,474,26,0
1918,500,5,75,9,0.6,1000,500,474,26,0
1953,500,5,80,1,1,1000,500,474,26,0
1961,500,5,80,2,0.4,1000,500,474,26,0
1963,500,5,80,2,0.8,1000,500,474,26,0
1997,500,5,80,5,1,1000,500,474,26,0
2018,500,5,80,7,0.8,1000,500,474,26,0
2040,500,5,80,9,0.8,1000,500,474,26,0
2208,500,5,90,2,1.4,1000,500,474,26,0
2237,500,5,90,5,0.6,1000,500,474,26,0
2248,500,5,90,6,0.6,1000,500,474,26,0
2303,500,5,95,0,0.6,1000,500,474,26,0
2316,500,5,95,1,1,1000,500,474,26,0
2317,500,5,95,1,1.2,1000,500,474,26,0
2335,500,5,95,3,0.4,1000,500,474,26,0
2360,500,5,95,5,1,1000,500,474,26,0
2437,500,5,100,1,1,1000,500,474,26,0
2467,500,5,100,4,0.4,1000,500,474,26,0
2478,500,5,100,5,0.4,1000,500,474,26,0
2522,500,5,100,9,0.4,1000,500,474,26,0
2600,500,5,105,5,0.6,1000,500,474,26,0
2604,500,5,105,5,1.4,1000,500,474,26,0
2622,500,5,105,7,0.6,1000,500,474,26,0
2700,500,5,110,3,0.8,1000,500,474,26,0
2720,500,5,110,5,0.4,1000,500,474,26,0
2753,500,5,110,8,0.4,1000,500,474,26,0
2787,500,5,115,0,0.6,1000,500,474,26,0
2929,500,5,120,2,0.4,1000,500,474,26,0
3064,500,5,125,3,1,1000,500,474,26,0
3083,500,5,125,5,0.4,1000,500,474,26,0
3159,500,5,130,1,0.2,1000,500,474,26,0
3160,500,5,130,1,0.4,1000,500,474,26,0
3171,500,5,130,2,0.4,1000,500,474,26,0
3238,500,5,130,8,0.6,1000,500,474,26,0
3250,500,5,130,9,0.8,1000,500,474,26,0
3391,500,5,140,0,0.4,1000,500,474,26,0
3425,500,5,140,3,0.6,1000,500,474,26,0
3435,500,5,140,4,0.4,1000,500,474,26,0
3447,500,5,140,5,0.6,1000,500,474,26,0
3448,500,5,140,5,0.8,1000,500,474,26,0
3512,500,5,145,0,0.4,1000,500,474,26,0
3513,500,5,145,0,0.6,1000,500,474,26,0
3633,500,5,150,0,0.4,1000,500,474,26,0
3678,500,5,150,4,0.6,1000,500,474,26,0
3688,500,5,150,5,0.4,1000,500,474,26,0
3722,500,5,150,8,0.6,1000,500,474,26,0
3755,500,5,155,0,0.6,1000,500,474,26,0
3898,500,5,160,2,0.6,1000,500,474,26,0
3909,500,5,160,3,0.6,1000,500,474,26,0
3929,500,5,160,5,0.2,1000,500,474,26,0
3984,500,5,160,10,0.2,1000,500,474,26,0
4028,500,5,165,3,0.2,1000,500,474,26,0
4029,500,5,165,3,0.4,1000,500,474,26,0
4117,500,5,170,0,0.4,1000,500,474,26,0
4161,500,5,170,4,0.4,1000,500,474,26,0
4173,500,5,170,5,0.6,1000,500,474,26,0
4196,500,5,170,7,0.8,1000,500,474,26,0
4225,500,5,170,10,0,1000,500,474,26,0
4239,500,5,175,0,0.6,1000,500,474,26,0
4240,500,5,175,0,0.8,1000,500,474,26,0
4292,500,5,175,5,0.2,1000,500,474,26,0
4346,500,5,175,10,0,1000,500,474,26,0
4403,500,5,180,4,0.4,1000,500,474,26,0
4457,500,5,180,9,0.2,1000,500,474,26,0
4480,500,5,185,0,0.4,1000,500,474,26,0
4612,500,5,190,1,0.4,1000,500,474,26,0
4655,500,5,190,5,0.2,1000,500,474,26,0
4677,500,5,190,7,0.2,1000,500,474,26,0
4688,500,5,190,8,0.2,1000,500,474,26,0
4787,500,5,195,6,0.2,1000,500,474,26,0
4798,500,5,195,7,0.2,1000,500,474,26,0
4811,500,5,195,8,0.6,1000,500,474,26,0
4844,500,5,200,0,0.6,1000,500,474,26,0
4855,500,5,200,1,0.6,1000,500,474,26,0
4908,500,5,200,6,0.2,1000,500,474,26,0
76,500,5,0,6,1.8,1000,500,475,25,0
229,500,5,5,9,1.6,1000,500,475,25,0
240,500,5,5,10,1.6,1000,500,475,25,0
428,500,5,15,5,1.8,1000,500,475,25,0
478,500,5,15,10,0.8,1000,500,475,25,0
590,500,5,20,9,1.2,1000,500,475,25,0
627,500,5,25,1,2,1000,500,475,25,0
702,500,5,25,8,1.6,1000,500,475,25,0
713,500,5,25,9,1.6,1000,500,475,25,0
748,500,5,30,1,2,1000,500,475,25,0
758,500,5,30,2,1.8,1000,500,475,25,0
789,500,5,30,5,1.4,1000,500,475,25,0
799,500,5,30,6,1.2,1000,500,475,25,0
800,500,5,30,6,1.4,1000,500,475,25,0
803,500,5,30,6,2,1000,500,475,25,0
812,500,5,30,7,1.6,1000,500,475,25,0
899,500,5,35,4,1.4,1000,500,475,25,0
900,500,5,35,4,1.6,1000,500,475,25,0
919,500,5,35,6,1,1000,500,475,25,0
920,500,5,35,6,1.2,1000,500,475,25,0
923,500,5,35,6,1.8,1000,500,475,25,0
990,500,5,40,1,2,1000,500,475,25,0
1018,500,5,40,4,1,1000,500,475,25,0
1030,500,5,40,5,1.2,1000,500,475,25,0
1063,500,5,40,8,1.2,1000,500,475,25,0
1065,500,5,40,8,1.6,1000,500,475,25,0
1110,500,5,45,1,1.8,1000,500,475,25,0
1139,500,5,45,4,1,1000,500,475,25,0
1162,500,5,45,6,1.2,1000,500,475,25,0
1171,500,5,45,7,0.8,1000,500,475,25,0
1183,500,5,45,8,1,1000,500,475,25,0
1203,500,5,45,10,0.6,1000,500,475,25,0
1283,500,5,50,6,1.2,1000,500,475,25,0
1284,500,5,50,6,1.4,1000,500,475,25,0
1294,500,5,50,7,1.2,1000,500,475,25,0
1361,500,5,55,2,1.4,1000,500,475,25,0
1379,500,5,55,4,0.6,1000,500,475,25,0
1391,500,5,55,5,0.8,1000,500,475,25,0
1396,500,5,55,5,1.8,1000,500,475,25,0
1415,500,5,55,7,1.2,1000,500,475,25,0
1429,500,5,55,8,1.8,1000,500,475,25,0
1459,500,5,60,0,1.2,1000,500,475,25,0
1501,500,5,60,4,0.8,1000,500,475,25,0
1524,500,5,60,6,1,1000,500,475,25,0
1556,500,5,60,9,0.8,1000,500,475,25,0
1565,500,5,60,10,0.4,1000,500,475,25,0
1610,500,5,65,3,0.6,1000,500,475,25,0
1655,500,5,65,7,0.8,1000,500,475,25,0
1687,500,5,65,10,0.6,1000,500,475,25,0
1734,500,5,70,3,1.2,1000,500,475,25,0
1743,500,5,70,4,0.8,1000,500,475,25,0
1748,500,5,70,4,1.8,1000,500,475,25,0
1775,500,5,70,7,0.6,1000,500,475,25,0
1778,500,5,70,7,1.2,1000,500,475,25,0
1808,500,5,70,10,0.6,1000,500,475,25,0
1830,500,5,75,1,0.6,1000,500,475,25,0
1835,500,5,75,1,1.6,1000,500,475,25,0
1863,500,5,75,4,0.6,1000,500,475,25,0
1886,500,5,75,6,0.8,1000,500,475,25,0
1920,500,5,75,9,1,1000,500,475,25,0
1973,500,5,80,3,0.6,1000,500,475,25,0
2000,500,5,80,5,1.6,1000,500,475,25,0
2019,500,5,80,7,1,1000,500,475,25,0
2030,500,5,80,8,1,1000,500,475,25,0
2061,500,5,85,0,0.6,1000,500,475,25,0
2112,500,5,85,4,2,1000,500,475,25,0
2138,500,5,85,7,0.6,1000,500,475,25,0
2149,500,5,85,8,0.6,1000,500,475,25,0
2159,500,5,85,9,0.4,1000,500,475,25,0
2308,500,5,95,0,1.6,1000,500,475,25,0
2329,500,5,95,2,1.4,1000,500,475,25,0
2337,500,5,95,3,0.8,1000,500,475,25,0
2346,500,5,95,4,0.4,1000,500,475,25,0
2434,500,5,100,1,0.4,1000,500,475,25,0
2491,500,5,100,6,0.8,1000,500,475,25,0
2524,500,5,100,9,0.8,1000,500,475,25,0
2556,500,5,105,1,0.6,1000,500,475,25,0
2580,500,5,105,3,1,1000,500,475,25,0
2623,500,5,105,7,0.8,1000,500,475,25,0
2634,500,5,105,8,0.8,1000,500,475,25,0
2632,500,5,105,8,0.4,1000,500,475,25,0
2710,500,5,110,4,0.6,1000,500,475,25,0
2754,500,5,110,8,0.6,1000,500,475,25,0
2786,500,5,115,0,0.4,1000,500,475,25,0
2797,500,5,115,1,0.4,1000,500,475,25,0
2812,500,5,115,2,1.2,1000,500,475,25,0
2819,500,5,115,3,0.4,1000,500,475,25,0
2864,500,5,115,7,0.6,1000,500,475,25,0
2874,500,5,115,8,0.4,1000,500,475,25,0
2908,500,5,120,0,0.6,1000,500,475,25,0
2910,500,5,120,0,1,1000,500,475,25,0
2962,500,5,120,5,0.4,1000,500,475,25,0
3042,500,5,125,1,1,1000,500,475,25,0
3063,500,5,125,3,0.8,1000,500,475,25,0
3116,500,5,125,8,0.4,1000,500,475,25,0
3128,500,5,125,9,0.6,1000,500,475,25,0
3163,500,5,130,1,1,1000,500,475,25,0
3187,500,5,130,3,1.4,1000,500,475,25,0
3198,500,5,130,4,1.4,1000,500,475,25,0
3206,500,5,130,5,0.8,1000,500,475,25,0
3240,500,5,130,8,1,1000,500,475,25,0
3281,500,5,135,1,0.4,1000,500,475,25,0
3282,500,5,135,1,0.6,1000,500,475,25,0
3285,500,5,135,1,1.2,1000,500,475,25,0
3292,500,5,135,2,0.4,1000,500,475,25,0
3293,500,5,135,2,0.6,1000,500,475,25,0
3314,500,5,135,4,0.4,1000,500,475,25,0
3326,500,5,135,5,0.6,1000,500,475,25,0
3335,500,5,135,6,0.2,1000,500,475,25,0
3336,500,5,135,6,0.4,1000,500,475,25,0
3360,500,5,135,8,0.8,1000,500,475,25,0
3371,500,5,135,9,0.8,1000,500,475,25,0
3418,500,5,140,2,1.4,1000,500,475,25,0
3437,500,5,140,4,0.8,1000,500,475,25,0
3431,500,5,140,3,1.8,1000,500,475,25,0
3436,500,5,140,4,0.6,1000,500,475,25,0
3439,500,5,140,4,1.2,1000,500,475,25,0
3458,500,5,140,6,0.6,1000,500,475,25,0
3480,500,5,140,8,0.6,1000,500,475,25,0
3493,500,5,140,9,1,1000,500,475,25,0
3525,500,5,145,1,0.8,1000,500,475,25,0
3546,500,5,145,3,0.6,1000,500,475,25,0
3579,500,5,145,6,0.6,1000,500,475,25,0
3581,500,5,145,6,1,1000,500,475,25,0
3698,500,5,150,6,0.2,1000,500,475,25,0
3742,500,5,150,10,0.2,1000,500,475,25,0
3753,500,5,155,0,0.2,1000,500,475,25,0
3787,500,5,155,3,0.4,1000,500,475,25,0
3852,500,5,155,9,0.2,1000,500,475,25,0
3930,500,5,160,5,0.4,1000,500,475,25,0
3931,500,5,160,5,0.6,1000,500,475,25,0
3954,500,5,160,7,0.8,1000,500,475,25,0
4040,500,5,165,4,0.4,1000,500,475,25,0
4050,500,5,165,5,0.2,1000,500,475,25,0
4052,500,5,165,5,0.6,1000,500,475,25,0
4086,500,5,165,8,0.8,1000,500,475,25,0
4164,500,5,170,4,1,1000,500,475,25,0
4195,500,5,170,7,0.6,1000,500,475,25,0
4204,500,5,170,8,0.2,1000,500,475,25,0
4238,500,5,175,0,0.4,1000,500,475,25,0
4250,500,5,175,1,0.6,1000,500,475,25,0
4260,500,5,175,2,0.4,1000,500,475,25,0
4272,500,5,175,3,0.6,1000,500,475,25,0
4275,500,5,175,3,1.2,1000,500,475,25,0
4294,500,5,175,5,0.6,1000,500,475,25,0
4326,500,5,175,8,0.4,1000,500,475,25,0
4368,500,5,180,1,0,1000,500,475,25,0
4424,500,5,180,6,0.2,1000,500,475,25,0
4493,500,5,185,1,0.8,1000,500,475,25,0
4504,500,5,185,2,0.8,1000,500,475,25,0
4523,500,5,185,4,0.2,1000,500,475,25,0
4558,500,5,185,7,0.6,1000,500,475,25,0
4567,500,5,185,8,0.2,1000,500,475,25,0
4611,500,5,190,1,0.2,1000,500,475,25,0
4645,500,5,190,4,0.4,1000,500,475,25,0
4658,500,5,190,5,0.8,1000,500,475,25,0
4660,500,5,190,5,1.2,1000,500,475,25,0
4747,500,5,195,2,1,1000,500,475,25,0
4766,500,5,195,4,0.4,1000,500,475,25,0
4765,500,5,195,4,0.2,1000,500,475,25,0
4809,500,5,195,8,0.2,1000,500,475,25,0
4865,500,5,200,2,0.4,1000,500,475,25,0
4876,500,5,200,3,0.4,1000,500,475,25,0
4877,500,5,200,3,0.6,1000,500,475,25,0
4889,500,5,200,4,0.8,1000,500,475,25,0
4887,500,5,200,4,0.4,1000,500,475,25,0
4898,500,5,200,5,0.4,1000,500,475,25,0
4918,500,5,200,7,0,1000,500,475,25,0
4930,500,5,200,8,0.2,1000,500,475,25,0
4951,500,5,200,10,0,1000,500,475,25,0
11,500,5,0,0,2,1000,500,476,24,0
227,500,5,5,9,1.2,1000,500,476,24,0
355,500,5,10,10,0.4,1000,500,476,24,0
396,500,5,15,2,2,1000,500,476,24,0
506,500,5,20,1,2,1000,500,476,24,0
517,500,5,20,2,2,1000,500,476,24,0
527,500,5,20,3,1.8,1000,500,476,24,0
561,500,5,20,6,2,1000,500,476,24,0
637,500,5,25,2,1.8,1000,500,476,24,0
636,500,5,25,2,1.6,1000,500,476,24,0
648,500,5,25,3,1.8,1000,500,476,24,0
660,500,5,25,4,2,1000,500,476,24,0
671,500,5,25,5,2,1000,500,476,24,0
690,500,5,25,7,1.4,1000,500,476,24,0
720,500,5,25,10,0.8,1000,500,476,24,0
768,500,5,30,3,1.6,1000,500,476,24,0
781,500,5,30,4,2,1000,500,476,24,0
790,500,5,30,5,1.6,1000,500,476,24,0
791,500,5,30,5,1.8,1000,500,476,24,0
855,500,5,35,0,1.4,1000,500,476,24,0
857,500,5,35,0,1.8,1000,500,476,24,0
879,500,5,35,2,1.8,1000,500,476,24,0
889,500,5,35,3,1.6,1000,500,476,24,0
933,500,5,35,7,1.6,1000,500,476,24,0
943,500,5,35,8,1.4,1000,500,476,24,0
946,500,5,35,8,2,1000,500,476,24,0
996,500,5,40,2,1,1000,500,476,24,0
1010,500,5,40,3,1.6,1000,500,476,24,0
1019,500,5,40,4,1.2,1000,500,476,24,0
1054,500,5,40,7,1.6,1000,500,476,24,0
1064,500,5,40,8,1.4,1000,500,476,24,0
1078,500,5,40,9,2,1000,500,476,24,0
1097,500,5,45,0,1.4,1000,500,476,24,0
1107,500,5,45,1,1.2,1000,500,476,24,0
1173,500,5,45,7,1.2,1000,500,476,24,0
1175,500,5,45,7,1.6,1000,500,476,24,0
1195,500,5,45,9,1.2,1000,500,476,24,0
1247,500,5,50,3,0.6,1000,500,476,24,0
1250,500,5,50,3,1.2,1000,500,476,24,0
1253,500,5,50,3,1.8,1000,500,476,24,0
1287,500,5,50,6,2,1000,500,476,24,0
1303,500,5,50,8,0.8,1000,500,476,24,0
1335,500,5,55,0,0.6,1000,500,476,24,0
1341,500,5,55,0,1.8,1000,500,476,24,0
1342,500,5,55,0,2,1000,500,476,24,0
1351,500,5,55,1,1.6,1000,500,476,24,0
1359,500,5,55,2,1,1000,500,476,24,0
1416,500,5,55,7,1.4,1000,500,476,24,0
1424,500,5,55,8,0.8,1000,500,476,24,0
1458,500,5,60,0,1,1000,500,476,24,0
1492,500,5,60,3,1.2,1000,500,476,24,0
1503,500,5,60,4,1.2,1000,500,476,24,0
1504,500,5,60,4,1.4,1000,500,476,24,0
1514,500,5,60,5,1.2,1000,500,476,24,0
1528,500,5,60,6,1.8,1000,500,476,24,0
1544,500,5,60,8,0.6,1000,500,476,24,0
1557,500,5,60,9,1,1000,500,476,24,0
1600,500,5,65,2,0.8,1000,500,476,24,0
1614,500,5,65,3,1.4,1000,500,476,24,0
1635,500,5,65,5,1.2,1000,500,476,24,0
1656,500,5,65,7,1,1000,500,476,24,0
1667,500,5,65,8,1,1000,500,476,24,0
1668,500,5,65,8,1.2,1000,500,476,24,0
1712,500,5,70,1,1.2,1000,500,476,24,0
1720,500,5,70,2,0.6,1000,500,476,24,0
1723,500,5,70,2,1.2,1000,500,476,24,0
1745,500,5,70,4,1.2,1000,500,476,24,0
1766,500,5,70,6,1,1000,500,476,24,0
1770,500,5,70,6,1.8,1000,500,476,24,0
1776,500,5,70,7,0.8,1000,500,476,24,0
1787,500,5,70,8,0.8,1000,500,476,24,0
1822,500,5,75,0,1.2,1000,500,476,24,0
1823,500,5,75,0,1.4,1000,500,476,24,0
1845,500,5,75,2,1.4,1000,500,476,24,0
1847,500,5,75,2,1.8,1000,500,476,24,0
1878,500,5,75,5,1.4,1000,500,476,24,0
1887,500,5,75,6,1,1000,500,476,24,0
1901,500,5,75,7,1.6,1000,500,476,24,0
1910,500,5,75,8,1.2,1000,500,476,24,0
1922,500,5,75,9,1.4,1000,500,476,24,0
1926,500,5,75,10,0,1000,500,476,24,0
1967,500,5,80,2,1.6,1000,500,476,24,0
1999,500,5,80,5,1.4,1000,500,476,24,0
2006,500,5,80,6,0.6,1000,500,476,24,0
2023,500,5,80,7,1.8,1000,500,476,24,0
2029,500,5,80,8,0.8,1000,500,476,24,0
2031,500,5,80,8,1.2,1000,500,476,24,0
2062,500,5,85,0,0.8,1000,500,476,24,0
2096,500,5,85,3,1,1000,500,476,24,0
2106,500,5,85,4,0.8,1000,500,476,24,0
2109,500,5,85,4,1.4,1000,500,476,24,0
2133,500,5,85,6,1.8,1000,500,476,24,0
2141,500,5,85,7,1.2,1000,500,476,24,0
2150,500,5,85,8,0.8,1000,500,476,24,0
2183,500,5,90,0,0.8,1000,500,476,24,0
2193,500,5,90,1,0.6,1000,500,476,24,0
2194,500,5,90,1,0.8,1000,500,476,24,0
2215,500,5,90,3,0.6,1000,500,476,24,0
2221,500,5,90,3,1.8,1000,500,476,24,0
2230,500,5,90,4,1.4,1000,500,476,24,0
2260,500,5,90,7,0.8,1000,500,476,24,0
2270,500,5,90,8,0.6,1000,500,476,24,0
2290,500,5,90,10,0.2,1000,500,476,24,0
2304,500,5,95,0,0.8,1000,500,476,24,0
2315,500,5,95,1,0.8,1000,500,476,24,0
2324,500,5,95,2,0.4,1000,500,476,24,0
2326,500,5,95,2,0.8,1000,500,476,24,0
2339,500,5,95,3,1.2,1000,500,476,24,0
2340,500,5,95,3,1.4,1000,500,476,24,0
2348,500,5,95,4,0.8,1000,500,476,24,0
2349,500,5,95,4,1,1000,500,476,24,0
2359,500,5,95,5,0.8,1000,500,476,24,0
2370,500,5,95,6,0.8,1000,500,476,24,0
2371,500,5,95,6,1,1000,500,476,24,0
2373,500,5,95,6,1.4,1000,500,476,24,0
2384,500,5,95,7,1.4,1000,500,476,24,0
2411,500,5,95,10,0.2,1000,500,476,24,0
2468,500,5,100,4,0.6,1000,500,476,24,0
2490,500,5,100,6,0.6,1000,500,476,24,0
2547,500,5,105,0,1,1000,500,476,24,0
2555,500,5,105,1,0.4,1000,500,476,24,0
2568,500,5,105,2,0.8,1000,500,476,24,0
2602,500,5,105,5,1,1000,500,476,24,0
2610,500,5,105,6,0.4,1000,500,476,24,0
2644,500,5,105,9,0.6,1000,500,476,24,0
2653,500,5,105,10,0.2,1000,500,476,24,0
2677,500,5,110,1,0.6,1000,500,476,24,0
2687,500,5,110,2,0.4,1000,500,476,24,0
2701,500,5,110,3,1,1000,500,476,24,0
2721,500,5,110,5,0.6,1000,500,476,24,0
2723,500,5,110,5,1,1000,500,476,24,0
2757,500,5,110,8,1.2,1000,500,476,24,0
2766,500,5,110,9,0.8,1000,500,476,24,0
2796,500,5,115,1,0.2,1000,500,476,24,0
2823,500,5,115,3,1.2,1000,500,476,24,0
2833,500,5,115,4,1,1000,500,476,24,0
2879,500,5,115,8,1.4,1000,500,476,24,0
2924,500,5,120,1,1.6,1000,500,476,24,0
2943,500,5,120,3,1,1000,500,476,24,0
2952,500,5,120,4,0.6,1000,500,476,24,0
2954,500,5,120,4,1,1000,500,476,24,0
2964,500,5,120,5,0.8,1000,500,476,24,0
3009,500,5,120,9,1,1000,500,476,24,0
3028,500,5,125,0,0.4,1000,500,476,24,0
3039,500,5,125,1,0.4,1000,500,476,24,0
3051,500,5,125,2,0.6,1000,500,476,24,0
3067,500,5,125,3,1.6,1000,500,476,24,0
3087,500,5,125,5,1.2,1000,500,476,24,0
3106,500,5,125,7,0.6,1000,500,476,24,0
3150,500,5,130,0,0.6,1000,500,476,24,0
3165,500,5,130,1,1.4,1000,500,476,24,0
3173,500,5,130,2,0.8,1000,500,476,24,0
3193,500,5,130,4,0.4,1000,500,476,24,0
3216,500,5,130,6,0.6,1000,500,476,24,0
3223,500,5,130,6,2,1000,500,476,24,0
3226,500,5,130,7,0.4,1000,500,476,24,0
3237,500,5,130,8,0.4,1000,500,476,24,0
3259,500,5,130,10,0.4,1000,500,476,24,0
3295,500,5,135,2,1,1000,500,476,24,0
3306,500,5,135,3,1,1000,500,476,24,0
3321,500,5,135,4,1.8,1000,500,476,24,0
3339,500,5,135,6,1,1000,500,476,24,0
3355,500,5,135,7,2,1000,500,476,24,0
3358,500,5,135,8,0.4,1000,500,476,24,0
3359,500,5,135,8,0.6,1000,500,476,24,0
3394,500,5,140,0,1,1000,500,476,24,0
3405,500,5,140,1,1,1000,500,476,24,0
3438,500,5,140,4,1,1000,500,476,24,0
3469,500,5,140,7,0.6,1000,500,476,24,0
3524,500,5,145,1,0.6,1000,500,476,24,0
3548,500,5,145,3,1,1000,500,476,24,0
3557,500,5,145,4,0.6,1000,500,476,24,0
3568,500,5,145,5,0.6,1000,500,476,24,0
3574,500,5,145,5,1.8,1000,500,476,24,0
3578,500,5,145,6,0.4,1000,500,476,24,0
3582,500,5,145,6,1.2,1000,500,476,24,0
3580,500,5,145,6,0.8,1000,500,476,24,0
3611,500,5,145,9,0.4,1000,500,476,24,0
3610,500,5,145,9,0.2,1000,500,476,24,0
3646,500,5,150,1,0.8,1000,500,476,24,0
3691,500,5,150,5,1,1000,500,476,24,0
3699,500,5,150,6,0.4,1000,500,476,24,0
3737,500,5,150,9,1.4,1000,500,476,24,0
3759,500,5,155,0,1.4,1000,500,476,24,0
3766,500,5,155,1,0.6,1000,500,476,24,0
3800,500,5,155,4,0.8,1000,500,476,24,0
3821,500,5,155,6,0.6,1000,500,476,24,0
3833,500,5,155,7,0.8,1000,500,476,24,0
3919,500,5,160,4,0.4,1000,500,476,24,0
3921,500,5,160,4,0.8,1000,500,476,24,0
3936,500,5,160,5,1.6,1000,500,476,24,0
3942,500,5,160,6,0.6,1000,500,476,24,0
3944,500,5,160,6,1,1000,500,476,24,0
3952,500,5,160,7,0.4,1000,500,476,24,0
3995,500,5,165,0,0.2,1000,500,476,24,0
3997,500,5,165,0,0.6,1000,500,476,24,0
3998,500,5,165,0,0.8,1000,500,476,24,0
4008,500,5,165,1,0.6,1000,500,476,24,0
4020,500,5,165,2,0.8,1000,500,476,24,0
4030,500,5,165,3,0.6,1000,500,476,24,0
4053,500,5,165,5,0.8,1000,500,476,24,0
4073,500,5,165,7,0.4,1000,500,476,24,0
4080,500,5,165,7,1.8,1000,500,476,24,0
4084,500,5,165,8,0.4,1000,500,476,24,0
4105,500,5,165,10,0.2,1000,500,476,24,0
4120,500,5,170,0,1,1000,500,476,24,0
4129,500,5,170,1,0.6,1000,500,476,24,0
4142,500,5,170,2,1,1000,500,476,24,0
4146,500,5,170,2,1.8,1000,500,476,24,0
4162,500,5,170,4,0.6,1000,500,476,24,0
4184,500,5,170,6,0.6,1000,500,476,24,0
4205,500,5,170,8,0.4,1000,500,476,24,0
4246,500,5,175,0,2,1000,500,476,24,0
4249,500,5,175,1,0.4,1000,500,476,24,0
4263,500,5,175,2,1,1000,500,476,24,0
4271,500,5,175,3,0.4,1000,500,476,24,0
4273,500,5,175,3,0.8,1000,500,476,24,0
4282,500,5,175,4,0.4,1000,500,476,24,0
4283,500,5,175,4,0.6,1000,500,476,24,0
4285,500,5,175,4,1,1000,500,476,24,0
4296,500,5,175,5,1,1000,500,476,24,0
4303,500,5,175,6,0.2,1000,500,476,24,0
4306,500,5,175,6,0.8,1000,500,476,24,0
4317,500,5,175,7,0.8,1000,500,476,24,0
4386,500,5,180,2,1.4,1000,500,476,24,0
